,Date,Year,Month,Day,DayOfYear
3727,2006-04-29,2006,4,29,119
3728,2006-04-30,2006,4,30,120
3729,2006-05-01,2006,5,1,121
3730,2006-05-03,2006,5,3,123
3731,2006-05-04,2006,5,4,124
3732,2006-05-05,2006,5,5,125
3733,2006-05-06,2006,5,6,126
3734,2006-05-07,2006,5,7,127
3735,2006-05-08,2006,5,8,128
3736,2006-05-09,2006,5,9,129
3737,2006-05-10,2006,5,10,130
3738,2006-05-11,2006,5,11,131
3739,2006-05-12,2006,5,12,132
3740,2006-05-13,2006,5,13,133
3741,2006-05-14,2006,5,14,134
3742,2006-05-15,2006,5,15,135
3743,2006-05-16,2006,5,16,136
3744,2006-05-17,2006,5,17,137
3745,2006-05-18,2006,5,18,138
3746,2006-05-19,2006,5,19,139
3747,2006-05-20,2006,5,20,140
3748,2006-05-21,2006,5,21,141
3749,2006-05-22,2006,5,22,142
3750,2006-05-23,2006,5,23,143
3751,2006-05-24,2006,5,24,144
3752,2006-05-25,2006,5,25,145
3753,2006-05-27,2006,5,27,147
3754,2006-05-28,2006,5,28,148
3755,2006-05-29,2006,5,29,149
3756,2006-05-30,2006,5,30,150
3757,2006-05-31,2006,5,31,151
3758,2006-06-01,2006,6,1,152
3759,2006-06-02,2006,6,2,153
3760,2006-06-03,2006,6,3,154
3761,2006-06-04,2006,6,4,155
3762,2006-06-05,2006,6,5,156
3763,2006-06-06,2006,6,6,157
3764,2006-06-07,2006,6,7,158
3765,2006-06-08,2006,6,8,159
3766,2006-06-09,2006,6,9,160
3767,2006-06-10,2006,6,10,161
3768,2006-06-11,2006,6,11,162
3769,2006-06-12,2006,6,12,163
3770,2006-06-13,2006,6,13,164
3771,2006-06-14,2006,6,14,165
3772,2006-06-15,2006,6,15,166
3773,2006-06-16,2006,6,16,167
3774,2006-06-17,2006,6,17,168
3775,2006-06-18,2006,6,18,169
3776,2006-06-19,2006,6,19,170
3777,2006-06-20,2006,6,20,171
3778,2006-06-21,2006,6,21,172
3779,2006-06-22,2006,6,22,173
3780,2006-06-23,2006,6,23,174
3781,2006-06-24,2006,6,24,175
3782,2006-06-25,2006,6,25,176
3783,2006-06-26,2006,6,26,177
3784,2006-06-27,2006,6,27,178
3785,2006-06-28,2006,6,28,179
3786,2006-06-29,2006,6,29,180
3787,2006-06-30,2006,6,30,181
3788,2006-07-01,2006,7,1,182
3789,2006-07-02,2006,7,2,183
3790,2006-07-03,2006,7,3,184
3791,2006-07-04,2006,7,4,185
3792,2006-07-05,2006,7,5,186
3793,2006-07-06,2006,7,6,187
3794,2006-07-07,2006,7,7,188
3795,2006-07-08,2006,7,8,189
3796,2006-07-09,2006,7,9,190
3797,2006-07-10,2006,7,10,191
3798,2006-07-11,2006,7,11,192
3799,2006-07-12,2006,7,12,193
3800,2006-07-13,2006,7,13,194
3801,2006-07-14,2006,7,14,195
3802,2006-07-15,2006,7,15,196
3803,2006-07-16,2006,7,16,197
3804,2006-07-17,2006,7,17,198
3805,2006-07-18,2006,7,18,199
3806,2006-07-20,2006,7,20,201
3807,2006-07-21,2006,7,21,202
3808,2006-07-22,2006,7,22,203
3809,2006-07-23,2006,7,23,204
3810,2006-07-24,2006,7,24,205
3811,2006-07-25,2006,7,25,206
3812,2006-07-26,2006,7,26,207
3813,2006-07-27,2006,7,27,208
3814,2006-07-28,2006,7,28,209
3815,2006-07-29,2006,7,29,210
3816,2006-07-30,2006,7,30,211
3817,2006-07-31,2006,7,31,212
3818,2006-08-01,2006,8,1,213
3819,2006-08-02,2006,8,2,214
3820,2006-08-03,2006,8,3,215
3821,2006-08-04,2006,8,4,216
3822,2006-08-05,2006,8,5,217
3823,2006-08-06,2006,8,6,218
3824,2006-08-07,2006,8,7,219
3825,2006-08-08,2006,8,8,220
3826,2006-08-09,2006,8,9,221
3827,2006-08-10,2006,8,10,222
3828,2006-08-11,2006,8,11,223
3829,2006-08-12,2006,8,12,224
3830,2006-08-13,2006,8,13,225
3831,2006-08-14,2006,8,14,226
3832,2006-08-15,2006,8,15,227
3833,2006-08-16,2006,8,16,228
3834,2006-08-17,2006,8,17,229
3835,2006-08-18,2006,8,18,230
3836,2006-08-19,2006,8,19,231
3837,2006-08-20,2006,8,20,232
3838,2006-08-21,2006,8,21,233
3839,2006-08-22,2006,8,22,234
3840,2006-08-23,2006,8,23,235
3841,2006-08-24,2006,8,24,236
3842,2006-08-25,2006,8,25,237
3843,2006-08-27,2006,8,27,239
3844,2006-08-28,2006,8,28,240
3845,2006-08-29,2006,8,29,241
3846,2006-08-30,2006,8,30,242
3847,2006-08-31,2006,8,31,243
3848,2006-09-01,2006,9,1,244
3849,2006-09-02,2006,9,2,245
3850,2006-09-03,2006,9,3,246
3851,2006-09-04,2006,9,4,247
3852,2006-09-05,2006,9,5,248
3853,2006-09-06,2006,9,6,249
3854,2006-09-07,2006,9,7,250
3855,2006-09-08,2006,9,8,251
3856,2006-09-09,2006,9,9,252
3857,2006-09-10,2006,9,10,253
3858,2006-09-11,2006,9,11,254
3859,2006-09-12,2006,9,12,255
3860,2006-09-15,2006,9,15,258
3861,2006-09-18,2006,9,18,261
3862,2006-09-21,2006,9,21,264
3863,2006-09-22,2006,9,22,265
3864,2006-09-23,2006,9,23,266
3865,2006-09-24,2006,9,24,267
3866,2006-09-25,2006,9,25,268
3867,2006-09-26,2006,9,26,269
3868,2006-09-27,2006,9,27,270
3869,2006-09-28,2006,9,28,271
3870,2006-09-29,2006,9,29,272
3871,2006-09-30,2006,9,30,273
3872,2006-10-01,2006,10,1,274
3873,2006-10-02,2006,10,2,275
3874,2006-10-03,2006,10,3,276
3875,2006-10-04,2006,10,4,277
3876,2006-10-05,2006,10,5,278
3877,2006-10-06,2006,10,6,279
3878,2006-10-07,2006,10,7,280
3879,2006-10-08,2006,10,8,281
3880,2006-10-09,2006,10,9,282
3881,2006-10-10,2006,10,10,283
3882,2006-10-11,2006,10,11,284
3883,2006-10-12,2006,10,12,285
3884,2006-10-13,2006,10,13,286
3885,2006-10-14,2006,10,14,287
3886,2006-10-15,2006,10,15,288
3887,2006-10-16,2006,10,16,289
3888,2006-10-17,2006,10,17,290
3889,2006-10-18,2006,10,18,291
3890,2006-10-19,2006,10,19,292
3891,2006-10-20,2006,10,20,293
3892,2006-10-21,2006,10,21,294
3893,2006-10-22,2006,10,22,295
3894,2006-10-23,2006,10,23,296
3895,2006-10-24,2006,10,24,297
3896,2006-10-25,2006,10,25,298
3897,2006-10-26,2006,10,26,299
3898,2006-10-28,2006,10,28,301
3899,2006-10-31,2006,10,31,304
3900,2006-11-02,2006,11,2,306
3901,2006-11-03,2006,11,3,307
3902,2006-11-06,2006,11,6,310
3903,2006-11-07,2006,11,7,311
3904,2006-11-08,2006,11,8,312
3905,2006-11-09,2006,11,9,313
3906,2006-11-10,2006,11,10,314
3907,2006-11-11,2006,11,11,315
3908,2006-11-12,2006,11,12,316
3909,2006-11-13,2006,11,13,317
3910,2006-11-15,2006,11,15,319
3911,2006-11-16,2006,11,16,320
3912,2006-11-17,2006,11,17,321
3913,2006-11-19,2006,11,19,323
3914,2006-11-20,2006,11,20,324
3915,2006-11-21,2006,11,21,325
3916,2006-11-22,2006,11,22,326
3917,2006-11-23,2006,11,23,327
3918,2006-11-24,2006,11,24,328
3919,2006-11-26,2006,11,26,330
3920,2006-11-27,2006,11,27,331
3921,2006-11-28,2006,11,28,332
3922,2006-11-30,2006,11,30,334
3923,2006-12-03,2006,12,3,337
3924,2006-12-04,2006,12,4,338
3925,2006-12-05,2006,12,5,339
3926,2006-12-06,2006,12,6,340
3927,2006-12-08,2006,12,8,342
3928,2006-12-09,2006,12,9,343
3929,2006-12-11,2006,12,11,345
3930,2006-12-14,2006,12,14,348
3931,2006-12-15,2006,12,15,349
3932,2006-12-16,2006,12,16,350
3933,2006-12-17,2006,12,17,351
3934,2006-12-18,2006,12,18,352
3935,2006-12-19,2006,12,19,353
3936,2006-12-20,2006,12,20,354
3937,2006-12-21,2006,12,21,355
3938,2006-12-22,2006,12,22,356
3939,2006-12-23,2006,12,23,357
3940,2006-12-24,2006,12,24,358
3941,2006-12-26,2006,12,26,360
3942,2006-12-29,2006,12,29,363
3943,2006-12-30,2006,12,30,364
3944,2006-12-31,2006,12,31,365
3945,2007-01-01,2007,1,1,1
3946,2007-01-02,2007,1,2,2
3947,2007-01-03,2007,1,3,3
3948,2007-01-04,2007,1,4,4
3949,2007-01-05,2007,1,5,5
3950,2007-01-06,2007,1,6,6
3951,2007-01-07,2007,1,7,7
3952,2007-01-08,2007,1,8,8
3953,2007-01-09,2007,1,9,9
3954,2007-01-10,2007,1,10,10
3955,2007-01-11,2007,1,11,11
3956,2007-01-12,2007,1,12,12
3957,2007-01-13,2007,1,13,13
3958,2007-01-14,2007,1,14,14
3959,2007-01-15,2007,1,15,15
3960,2007-01-16,2007,1,16,16
3961,2007-01-17,2007,1,17,17
3962,2007-01-18,2007,1,18,18
3963,2007-01-19,2007,1,19,19
3964,2007-01-20,2007,1,20,20
3965,2007-01-21,2007,1,21,21
3966,2007-01-22,2007,1,22,22
3967,2007-01-23,2007,1,23,23
3968,2007-01-24,2007,1,24,24
3969,2007-01-25,2007,1,25,25
3970,2007-01-26,2007,1,26,26
3971,2007-01-27,2007,1,27,27
3972,2007-01-28,2007,1,28,28
3973,2007-01-29,2007,1,29,29
3974,2007-01-30,2007,1,30,30
3975,2007-01-31,2007,1,31,31
3976,2007-02-01,2007,2,1,32
3977,2007-02-02,2007,2,2,33
3978,2007-02-03,2007,2,3,34
3979,2007-02-04,2007,2,4,35
3980,2007-02-05,2007,2,5,36
3981,2007-02-06,2007,2,6,37
3982,2007-02-07,2007,2,7,38
3983,2007-02-08,2007,2,8,39
3984,2007-02-09,2007,2,9,40
3985,2007-02-10,2007,2,10,41
3986,2007-02-11,2007,2,11,42
3987,2007-02-12,2007,2,12,43
3988,2007-02-13,2007,2,13,44
3989,2007-02-14,2007,2,14,45
3990,2007-02-15,2007,2,15,46
3991,2007-02-16,2007,2,16,47
3992,2007-02-17,2007,2,17,48
3993,2007-02-18,2007,2,18,49
3994,2007-02-19,2007,2,19,50
3995,2007-02-20,2007,2,20,51
3996,2007-02-21,2007,2,21,52
3997,2007-02-22,2007,2,22,53
3998,2007-02-23,2007,2,23,54
3999,2007-02-24,2007,2,24,55
4000,2007-02-25,2007,2,25,56
4001,2007-02-26,2007,2,26,57
4002,2007-02-27,2007,2,27,58
4003,2007-02-28,2007,2,28,59
4004,2007-03-01,2007,3,1,60
4005,2007-03-02,2007,3,2,61
4006,2007-03-03,2007,3,3,62
4007,2007-03-04,2007,3,4,63
4008,2007-03-05,2007,3,5,64
4009,2007-03-08,2007,3,8,67
4010,2007-03-09,2007,3,9,68
4011,2007-03-10,2007,3,10,69
4012,2007-03-11,2007,3,11,70
4013,2007-03-12,2007,3,12,71
4014,2007-03-13,2007,3,13,72
4015,2007-03-14,2007,3,14,73
4016,2007-03-15,2007,3,15,74
4017,2007-03-16,2007,3,16,75
4018,2007-03-17,2007,3,17,76
4019,2007-03-18,2007,3,18,77
4020,2007-03-19,2007,3,19,78
4021,2007-03-21,2007,3,21,80
4022,2007-03-22,2007,3,22,81
4023,2007-03-23,2007,3,23,82
4024,2007-03-24,2007,3,24,83
4025,2007-03-25,2007,3,25,84
4026,2007-03-26,2007,3,26,85
4027,2007-03-27,2007,3,27,86
4028,2007-03-28,2007,3,28,87
4029,2007-03-29,2007,3,29,88
4030,2007-03-30,2007,3,30,89
4031,2007-03-31,2007,3,31,90
4032,2007-04-01,2007,4,1,91
4033,2007-04-02,2007,4,2,92
4034,2007-04-03,2007,4,3,93
4035,2007-04-04,2007,4,4,94
4036,2007-04-05,2007,4,5,95
4037,2007-04-06,2007,4,6,96
4038,2007-04-07,2007,4,7,97
4039,2007-04-08,2007,4,8,98
4040,2007-04-09,2007,4,9,99
4041,2007-04-10,2007,4,10,100
4042,2007-04-11,2007,4,11,101
4043,2007-04-12,2007,4,12,102
4044,2007-04-13,2007,4,13,103
4045,2007-04-14,2007,4,14,104
4046,2007-04-15,2007,4,15,105
4047,2007-04-16,2007,4,16,106
4048,2007-04-17,2007,4,17,107
4049,2007-04-18,2007,4,18,108
4050,2007-04-20,2007,4,20,110
4051,2007-04-21,2007,4,21,111
4052,2007-04-22,2007,4,22,112
4053,2007-04-23,2007,4,23,113
4054,2007-04-24,2007,4,24,114
4055,2007-04-25,2007,4,25,115
4056,2007-04-26,2007,4,26,116
4057,2007-04-27,2007,4,27,117
4058,2007-04-28,2007,4,28,118
4059,2007-04-29,2007,4,29,119
4060,2007-04-30,2007,4,30,120
4061,2007-05-01,2007,5,1,121
4062,2007-05-02,2007,5,2,122
4063,2007-05-03,2007,5,3,123
4064,2007-05-04,2007,5,4,124
4065,2007-05-05,2007,5,5,125
4066,2007-05-06,2007,5,6,126
4067,2007-05-07,2007,5,7,127
4068,2007-05-08,2007,5,8,128
4069,2007-05-10,2007,5,10,130
4070,2007-05-11,2007,5,11,131
4071,2007-05-12,2007,5,12,132
4072,2007-05-13,2007,5,13,133
4073,2007-05-14,2007,5,14,134
4074,2007-05-15,2007,5,15,135
4075,2007-05-16,2007,5,16,136
4076,2007-05-17,2007,5,17,137
4077,2007-05-18,2007,5,18,138
4078,2007-05-19,2007,5,19,139
4079,2007-05-20,2007,5,20,140
4080,2007-05-21,2007,5,21,141
4081,2007-05-22,2007,5,22,142
4082,2007-05-23,2007,5,23,143
4083,2007-05-24,2007,5,24,144
4084,2007-05-25,2007,5,25,145
4085,2007-05-26,2007,5,26,146
4086,2007-05-27,2007,5,27,147
4087,2007-05-28,2007,5,28,148
4088,2007-05-29,2007,5,29,149
4089,2007-05-30,2007,5,30,150
4090,2007-05-31,2007,5,31,151
4091,2007-06-01,2007,6,1,152
4092,2007-06-02,2007,6,2,153
4093,2007-06-03,2007,6,3,154
4094,2007-06-04,2007,6,4,155
4095,2007-06-05,2007,6,5,156
4096,2007-06-06,2007,6,6,157
4097,2007-06-07,2007,6,7,158
4098,2007-06-08,2007,6,8,159
4099,2007-06-09,2007,6,9,160
4100,2007-06-10,2007,6,10,161
4101,2007-06-11,2007,6,11,162
4102,2007-06-12,2007,6,12,163
4103,2007-06-13,2007,6,13,164
4104,2007-06-14,2007,6,14,165
4105,2007-06-15,2007,6,15,166
4106,2007-06-16,2007,6,16,167
4107,2007-06-17,2007,6,17,168
4108,2007-06-18,2007,6,18,169
4109,2007-06-19,2007,6,19,170
4110,2007-06-20,2007,6,20,171
4111,2007-06-21,2007,6,21,172
4112,2007-06-22,2007,6,22,173
4113,2007-06-23,2007,6,23,174
4114,2007-06-24,2007,6,24,175
4115,2007-06-25,2007,6,25,176
4116,2007-06-26,2007,6,26,177
4117,2007-06-27,2007,6,27,178
4118,2007-06-28,2007,6,28,179
4119,2007-06-29,2007,6,29,180
4120,2007-06-30,2007,6,30,181
4121,2007-07-01,2007,7,1,182
4122,2007-07-02,2007,7,2,183
4123,2007-07-03,2007,7,3,184
4124,2007-07-04,2007,7,4,185
4125,2007-07-05,2007,7,5,186
4126,2007-07-06,2007,7,6,187
4127,2007-07-07,2007,7,7,188
4128,2007-07-08,2007,7,8,189
4129,2007-07-09,2007,7,9,190
4130,2007-07-10,2007,7,10,191
4131,2007-07-11,2007,7,11,192
4132,2007-07-12,2007,7,12,193
4133,2007-07-13,2007,7,13,194
4134,2007-07-14,2007,7,14,195
4135,2007-07-15,2007,7,15,196
4136,2007-07-16,2007,7,16,197
4137,2007-07-17,2007,7,17,198
4138,2007-07-18,2007,7,18,199
4139,2007-07-19,2007,7,19,200
4140,2007-07-20,2007,7,20,201
4141,2007-07-21,2007,7,21,202
4142,2007-07-22,2007,7,22,203
4143,2007-07-23,2007,7,23,204
4144,2007-07-24,2007,7,24,205
4145,2007-07-25,2007,7,25,206
4146,2007-07-26,2007,7,26,207
4147,2007-07-27,2007,7,27,208
4148,2007-07-28,2007,7,28,209
4149,2007-07-29,2007,7,29,210
4150,2007-07-30,2007,7,30,211
4151,2007-07-31,2007,7,31,212
4152,2007-08-01,2007,8,1,213
4153,2007-08-02,2007,8,2,214
4154,2007-08-03,2007,8,3,215
4155,2007-08-04,2007,8,4,216
4156,2007-08-05,2007,8,5,217
4157,2007-08-06,2007,8,6,218
4158,2007-08-07,2007,8,7,219
4159,2007-08-08,2007,8,8,220
4160,2007-08-09,2007,8,9,221
4161,2007-08-10,2007,8,10,222
4162,2007-08-12,2007,8,12,224
4163,2007-08-13,2007,8,13,225
4164,2007-08-14,2007,8,14,226
4165,2007-08-15,2007,8,15,227
4166,2007-08-16,2007,8,16,228
4167,2007-08-17,2007,8,17,229
4168,2007-08-18,2007,8,18,230
4169,2007-08-19,2007,8,19,231
4170,2007-08-20,2007,8,20,232
4171,2007-08-21,2007,8,21,233
4172,2007-08-22,2007,8,22,234
4173,2007-08-23,2007,8,23,235
4174,2007-08-24,2007,8,24,236
4175,2007-08-25,2007,8,25,237
4176,2007-08-26,2007,8,26,238
4177,2007-08-27,2007,8,27,239
4178,2007-08-29,2007,8,29,241
4179,2007-08-30,2007,8,30,242
4180,2007-08-31,2007,8,31,243
4181,2007-09-01,2007,9,1,244
4182,2007-09-02,2007,9,2,245
4183,2007-09-03,2007,9,3,246
4184,2007-09-04,2007,9,4,247
4185,2007-09-05,2007,9,5,248
4186,2007-09-06,2007,9,6,249
4187,2007-09-07,2007,9,7,250
4188,2007-09-08,2007,9,8,251
4189,2007-09-09,2007,9,9,252
4190,2007-09-10,2007,9,10,253
4191,2007-09-11,2007,9,11,254
4192,2007-09-12,2007,9,12,255
4193,2007-09-13,2007,9,13,256
4194,2007-09-14,2007,9,14,257
4195,2007-09-15,2007,9,15,258
