,Date,Year,Month,Day,Temp,Israel,Jordan,South Africa,The Netherlands,DayOfYear
8597,2018-07-15,2018,7,15,10.444444444444445,0,0,1,0,196
8598,2018-07-16,2018,7,16,10.0,0,0,1,0,197
8599,2018-07-17,2018,7,17,14.333333333333334,0,0,1,0,198
8600,2018-07-18,2018,7,18,17.166666666666668,0,0,1,0,199
8601,2018-07-19,2018,7,19,20.83333333333333,0,0,1,0,200
8602,2018-07-20,2018,7,20,16.11111111111111,0,0,1,0,201
8603,2018-07-21,2018,7,21,13.833333333333334,0,0,1,0,202
8604,2018-07-22,2018,7,22,20.944444444444443,0,0,1,0,203
8605,2018-07-23,2018,7,23,16.61111111111111,0,0,1,0,204
8606,2018-07-24,2018,7,24,15.27777777777778,0,0,1,0,205
8607,2018-07-25,2018,7,25,14.88888888888889,0,0,1,0,206
8608,2018-07-26,2018,7,26,14.22222222222222,0,0,1,0,207
8609,2018-07-27,2018,7,27,14.22222222222222,0,0,1,0,208
8610,2018-07-28,2018,7,28,12.444444444444445,0,0,1,0,209
8611,2018-07-29,2018,7,29,11.555555555555554,0,0,1,0,210
8612,2018-07-30,2018,7,30,11.38888888888889,0,0,1,0,211
8613,2018-07-31,2018,7,31,11.88888888888889,0,0,1,0,212
8614,2018-08-01,2018,8,1,12.444444444444445,0,0,1,0,213
8615,2018-08-02,2018,8,2,11.61111111111111,0,0,1,0,214
8616,2018-08-03,2018,8,3,14.11111111111111,0,0,1,0,215
8617,2018-08-04,2018,8,4,13.722222222222223,0,0,1,0,216
8618,2018-08-05,2018,8,5,13.61111111111111,0,0,1,0,217
8619,2018-08-06,2018,8,6,12.055555555555555,0,0,1,0,218
8620,2018-08-07,2018,8,7,9.444444444444445,0,0,1,0,219
8621,2018-08-08,2018,8,8,9.666666666666666,0,0,1,0,220
8622,2018-08-09,2018,8,9,10.944444444444446,0,0,1,0,221
8623,2018-08-10,2018,8,10,10.444444444444445,0,0,1,0,222
8624,2018-08-11,2018,8,11,12.055555555555555,0,0,1,0,223
8625,2018-08-12,2018,8,12,12.666666666666664,0,0,1,0,224
8626,2018-08-13,2018,8,13,11.666666666666666,0,0,1,0,225
8627,2018-08-14,2018,8,14,11.500000000000002,0,0,1,0,226
8628,2018-08-15,2018,8,15,11.055555555555555,0,0,1,0,227
8629,2018-08-16,2018,8,16,11.444444444444445,0,0,1,0,228
8630,2018-08-17,2018,8,17,10.77777777777778,0,0,1,0,229
8631,2018-08-18,2018,8,18,10.61111111111111,0,0,1,0,230
8632,2018-08-19,2018,8,19,11.833333333333332,0,0,1,0,231
8633,2018-08-20,2018,8,20,11.38888888888889,0,0,1,0,232
8634,2018-08-21,2018,8,21,9.833333333333336,0,0,1,0,233
8635,2018-08-22,2018,8,22,11.666666666666666,0,0,1,0,234
8636,2018-08-23,2018,8,23,12.833333333333334,0,0,1,0,235
8637,2018-08-24,2018,8,24,12.111111111111107,0,0,1,0,236
8638,2018-08-25,2018,8,25,11.944444444444445,0,0,1,0,237
8639,2018-08-26,2018,8,26,9.055555555555554,0,0,1,0,238
8640,2018-08-27,2018,8,27,10.77777777777778,0,0,1,0,239
8641,2018-08-28,2018,8,28,12.611111111111112,0,0,1,0,240
8642,2018-08-29,2018,8,29,13.777777777777777,0,0,1,0,241
8643,2018-08-30,2018,8,30,14.77777777777778,0,0,1,0,242
8644,2018-08-31,2018,8,31,14.555555555555555,0,0,1,0,243
8645,2018-09-01,2018,9,1,14.11111111111111,0,0,1,0,244
8646,2018-09-02,2018,9,2,13.333333333333334,0,0,1,0,245
8647,2018-09-03,2018,9,3,13.833333333333334,0,0,1,0,246
8648,2018-09-04,2018,9,4,12.611111111111112,0,0,1,0,247
8649,2018-09-05,2018,9,5,11.11111111111111,0,0,1,0,248
8650,2018-09-06,2018,9,6,10.388888888888893,0,0,1,0,249
8651,2018-09-07,2018,9,7,10.166666666666664,0,0,1,0,250
8652,2018-09-08,2018,9,8,11.38888888888889,0,0,1,0,251
8653,2018-09-09,2018,9,9,11.77777777777778,0,0,1,0,252
8654,2018-09-10,2018,9,10,12.944444444444445,0,0,1,0,253
8655,2018-09-11,2018,9,11,14.444444444444445,0,0,1,0,254
8656,2018-09-12,2018,9,12,14.27777777777778,0,0,1,0,255
8657,2018-09-13,2018,9,13,14.555555555555555,0,0,1,0,256
8658,2018-09-14,2018,9,14,14.11111111111111,0,0,1,0,257
8659,2018-09-15,2018,9,15,14.666666666666666,0,0,1,0,258
8660,2018-09-16,2018,9,16,14.444444444444445,0,0,1,0,259
8662,2018-09-18,2018,9,18,13.444444444444446,0,0,1,0,261
8663,2018-09-19,2018,9,19,10.666666666666668,0,0,1,0,262
8664,2018-09-20,2018,9,20,11.666666666666666,0,0,1,0,263
8665,2018-09-21,2018,9,21,12.77777777777778,0,0,1,0,264
8666,2018-09-22,2018,9,22,14.72222222222222,0,0,1,0,265
8667,2018-09-23,2018,9,23,15.5,0,0,1,0,266
8668,2018-09-24,2018,9,24,13.166666666666668,0,0,1,0,267
8669,2018-09-25,2018,9,25,14.055555555555554,0,0,1,0,268
8670,2018-09-26,2018,9,26,15.5,0,0,1,0,269
8671,2018-09-27,2018,9,27,15.27777777777778,0,0,1,0,270
8672,2018-09-28,2018,9,28,14.77777777777778,0,0,1,0,271
8673,2018-09-29,2018,9,29,15.77777777777778,0,0,1,0,272
8674,2018-09-30,2018,9,30,19.33333333333333,0,0,1,0,273
8675,2018-10-01,2018,10,1,15.77777777777778,0,0,1,0,274
8676,2018-10-02,2018,10,2,14.555555555555555,0,0,1,0,275
8677,2018-10-03,2018,10,3,16.055555555555557,0,0,1,0,276
8678,2018-10-04,2018,10,4,16.61111111111111,0,0,1,0,277
8679,2018-10-05,2018,10,5,18.61111111111111,0,0,1,0,278
8680,2018-10-06,2018,10,6,20.55555555555556,0,0,1,0,279
8681,2018-10-07,2018,10,7,22.38888888888889,0,0,1,0,280
8682,2018-10-08,2018,10,8,19.5,0,0,1,0,281
8683,2018-10-09,2018,10,9,16.944444444444443,0,0,1,0,282
8684,2018-10-10,2018,10,10,18.5,0,0,1,0,283
8685,2018-10-11,2018,10,11,17.27777777777778,0,0,1,0,284
8686,2018-10-12,2018,10,12,16.5,0,0,1,0,285
8687,2018-10-13,2018,10,13,17.83333333333333,0,0,1,0,286
8688,2018-10-14,2018,10,14,16.444444444444443,0,0,1,0,287
8689,2018-10-15,2018,10,15,15.77777777777778,0,0,1,0,288
8690,2018-10-16,2018,10,16,15.666666666666666,0,0,1,0,289
8691,2018-10-17,2018,10,17,17.666666666666668,0,0,1,0,290
8692,2018-10-18,2018,10,18,18.72222222222222,0,0,1,0,291
8693,2018-10-19,2018,10,19,17.333333333333332,0,0,1,0,292
8694,2018-10-20,2018,10,20,19.88888888888889,0,0,1,0,293
8695,2018-10-21,2018,10,21,20.83333333333333,0,0,1,0,294
8696,2018-10-22,2018,10,22,20.166666666666668,0,0,1,0,295
8697,2018-10-23,2018,10,23,28.000000000000004,0,0,1,0,296
8698,2018-10-24,2018,10,24,26.55555555555556,0,0,1,0,297
8699,2018-10-25,2018,10,25,21.55555555555556,0,0,1,0,298
8700,2018-10-26,2018,10,26,20.27777777777778,0,0,1,0,299
8701,2018-10-27,2018,10,27,22.944444444444443,0,0,1,0,300
8702,2018-10-28,2018,10,28,20.05555555555556,0,0,1,0,301
8703,2018-10-29,2018,10,29,17.666666666666668,0,0,1,0,302
8704,2018-10-30,2018,10,30,13.38888888888889,0,0,1,0,303
8705,2018-10-31,2018,10,31,13.22222222222222,0,0,1,0,304
8706,2018-11-01,2018,11,1,14.833333333333334,0,0,1,0,305
8707,2018-11-02,2018,11,2,17.944444444444443,0,0,1,0,306
8708,2018-11-03,2018,11,3,20.444444444444443,0,0,1,0,307
8709,2018-11-04,2018,11,4,17.27777777777778,0,0,1,0,308
8710,2018-11-05,2018,11,5,13.27777777777778,0,0,1,0,309
8711,2018-11-06,2018,11,6,14.666666666666666,0,0,1,0,310
8712,2018-11-07,2018,11,7,17.77777777777778,0,0,1,0,311
8713,2018-11-08,2018,11,8,17.5,0,0,1,0,312
8714,2018-11-09,2018,11,9,20.222222222222225,0,0,1,0,313
8715,2018-11-10,2018,11,10,20.666666666666668,0,0,1,0,314
8716,2018-11-11,2018,11,11,21.888888888888893,0,0,1,0,315
8717,2018-11-12,2018,11,12,16.333333333333332,0,0,1,0,316
8718,2018-11-13,2018,11,13,19.5,0,0,1,0,317
8721,2018-11-16,2018,11,16,19.33333333333333,0,0,1,0,320
8723,2018-11-18,2018,11,18,21.5,0,0,1,0,322
8724,2018-11-19,2018,11,19,20.38888888888889,0,0,1,0,323
8725,2018-11-20,2018,11,20,17.944444444444443,0,0,1,0,324
8726,2018-11-21,2018,11,21,16.944444444444443,0,0,1,0,325
8727,2018-11-22,2018,11,22,19.05555555555556,0,0,1,0,326
8728,2018-11-23,2018,11,23,19.166666666666668,0,0,1,0,327
8729,2018-11-24,2018,11,24,19.27777777777778,0,0,1,0,328
8730,2018-11-25,2018,11,25,19.944444444444446,0,0,1,0,329
8731,2018-11-26,2018,11,26,19.55555555555556,0,0,1,0,330
8732,2018-11-27,2018,11,27,16.61111111111111,0,0,1,0,331
8733,2018-11-28,2018,11,28,15.944444444444445,0,0,1,0,332
8734,2018-11-29,2018,11,29,19.111111111111114,0,0,1,0,333
8735,2018-11-30,2018,11,30,21.944444444444443,0,0,1,0,334
8736,2018-12-01,2018,12,1,20.611111111111107,0,0,1,0,335
8737,2018-12-02,2018,12,2,19.72222222222222,0,0,1,0,336
8738,2018-12-03,2018,12,3,17.83333333333333,0,0,1,0,337
8739,2018-12-04,2018,12,4,17.61111111111111,0,0,1,0,338
8740,2018-12-05,2018,12,5,19.0,0,0,1,0,339
8741,2018-12-06,2018,12,6,18.444444444444443,0,0,1,0,340
8742,2018-12-07,2018,12,7,17.72222222222222,0,0,1,0,341
8743,2018-12-08,2018,12,8,17.166666666666668,0,0,1,0,342
8744,2018-12-09,2018,12,9,19.27777777777778,0,0,1,0,343
8745,2018-12-10,2018,12,10,21.55555555555556,0,0,1,0,344
8746,2018-12-11,2018,12,11,22.55555555555556,0,0,1,0,345
8747,2018-12-12,2018,12,12,20.05555555555556,0,0,1,0,346
8748,2018-12-13,2018,12,13,18.5,0,0,1,0,347
8749,2018-12-14,2018,12,14,20.11111111111111,0,0,1,0,348
8750,2018-12-15,2018,12,15,21.05555555555556,0,0,1,0,349
8751,2018-12-16,2018,12,16,22.88888888888889,0,0,1,0,350
8752,2018-12-17,2018,12,17,23.166666666666668,0,0,1,0,351
8753,2018-12-18,2018,12,18,20.72222222222222,0,0,1,0,352
8754,2018-12-19,2018,12,19,20.666666666666668,0,0,1,0,353
8755,2018-12-20,2018,12,20,21.55555555555556,0,0,1,0,354
8756,2018-12-21,2018,12,21,21.888888888888893,0,0,1,0,355
8757,2018-12-22,2018,12,22,22.88888888888889,0,0,1,0,356
8758,2018-12-23,2018,12,23,22.16666666666667,0,0,1,0,357
8759,2018-12-24,2018,12,24,22.33333333333333,0,0,1,0,358
8760,2018-12-25,2018,12,25,22.0,0,0,1,0,359
8761,2018-12-26,2018,12,26,21.666666666666668,0,0,1,0,360
8762,2018-12-27,2018,12,27,19.55555555555556,0,0,1,0,361
8763,2018-12-28,2018,12,28,20.666666666666668,0,0,1,0,362
8764,2018-12-29,2018,12,29,20.444444444444443,0,0,1,0,363
8765,2018-12-30,2018,12,30,21.22222222222222,0,0,1,0,364
8766,2018-12-31,2018,12,31,22.77777777777778,0,0,1,0,365
8767,2019-01-01,2019,1,1,21.38888888888889,0,0,1,0,1
8768,2019-01-02,2019,1,2,21.333333333333336,0,0,1,0,2
8769,2019-01-03,2019,1,3,23.111111111111107,0,0,1,0,3
8770,2019-01-04,2019,1,4,21.38888888888889,0,0,1,0,4
8771,2019-01-05,2019,1,5,21.11111111111111,0,0,1,0,5
8772,2019-01-06,2019,1,6,20.72222222222222,0,0,1,0,6
8773,2019-01-07,2019,1,7,20.166666666666668,0,0,1,0,7
8774,2019-01-08,2019,1,8,20.777777777777786,0,0,1,0,8
8775,2019-01-09,2019,1,9,20.777777777777786,0,0,1,0,9
8776,2019-01-10,2019,1,10,19.72222222222222,0,0,1,0,10
8777,2019-01-11,2019,1,11,18.833333333333336,0,0,1,0,11
8778,2019-01-12,2019,1,12,17.72222222222222,0,0,1,0,12
8779,2019-01-13,2019,1,13,19.61111111111111,0,0,1,0,13
8780,2019-01-14,2019,1,14,18.944444444444443,0,0,1,0,14
8781,2019-01-15,2019,1,15,20.944444444444443,0,0,1,0,15
8782,2019-01-16,2019,1,16,23.88888888888889,0,0,1,0,16
8783,2019-01-17,2019,1,17,21.5,0,0,1,0,17
8784,2019-01-18,2019,1,18,18.61111111111111,0,0,1,0,18
8785,2019-01-19,2019,1,19,17.83333333333333,0,0,1,0,19
8786,2019-01-20,2019,1,20,20.611111111111107,0,0,1,0,20
8787,2019-01-21,2019,1,21,20.88888888888889,0,0,1,0,21
8788,2019-01-22,2019,1,22,20.72222222222222,0,0,1,0,22
8790,2019-01-24,2019,1,24,19.944444444444446,0,0,1,0,24
8791,2019-01-25,2019,1,25,20.166666666666668,0,0,1,0,25
8792,2019-01-26,2019,1,26,23.72222222222222,0,0,1,0,26
8793,2019-01-27,2019,1,27,24.83333333333333,0,0,1,0,27
8794,2019-01-28,2019,1,28,25.222222222222225,0,0,1,0,28
8795,2019-01-29,2019,1,29,20.777777777777786,0,0,1,0,29
8796,2019-01-30,2019,1,30,22.83333333333333,0,0,1,0,30
8797,2019-01-31,2019,1,31,23.666666666666664,0,0,1,0,31
8798,2019-02-01,2019,2,1,25.611111111111107,0,0,1,0,32
8799,2019-02-02,2019,2,2,21.83333333333333,0,0,1,0,33
8800,2019-02-03,2019,2,3,19.61111111111111,0,0,1,0,34
8801,2019-02-04,2019,2,4,20.944444444444443,0,0,1,0,35
8802,2019-02-05,2019,2,5,20.83333333333333,0,0,1,0,36
8803,2019-02-06,2019,2,6,23.944444444444443,0,0,1,0,37
8804,2019-02-07,2019,2,7,24.83333333333333,0,0,1,0,38
8805,2019-02-08,2019,2,8,21.05555555555556,0,0,1,0,39
8806,2019-02-09,2019,2,9,20.38888888888889,0,0,1,0,40
8807,2019-02-10,2019,2,10,20.444444444444443,0,0,1,0,41
8808,2019-02-11,2019,2,11,22.16666666666667,0,0,1,0,42
8809,2019-02-12,2019,2,12,21.611111111111114,0,0,1,0,43
8810,2019-02-13,2019,2,13,21.83333333333333,0,0,1,0,44
8811,2019-02-14,2019,2,14,23.944444444444443,0,0,1,0,45
8812,2019-02-15,2019,2,15,21.333333333333336,0,0,1,0,46
8813,2019-02-16,2019,2,16,20.72222222222222,0,0,1,0,47
8814,2019-02-17,2019,2,17,22.61111111111111,0,0,1,0,48
8815,2019-02-18,2019,2,18,22.0,0,0,1,0,49
8816,2019-02-19,2019,2,19,22.666666666666668,0,0,1,0,50
8817,2019-02-20,2019,2,20,21.72222222222221,0,0,1,0,51
8818,2019-02-21,2019,2,21,22.33333333333333,0,0,1,0,52
8819,2019-02-22,2019,2,22,23.166666666666668,0,0,1,0,53
8820,2019-02-23,2019,2,23,21.0,0,0,1,0,54
8821,2019-02-24,2019,2,24,21.888888888888893,0,0,1,0,55
8822,2019-02-25,2019,2,25,21.333333333333336,0,0,1,0,56
8823,2019-02-26,2019,2,26,19.66666666666667,0,0,1,0,57
8824,2019-02-27,2019,2,27,18.277777777777786,0,0,1,0,58
8825,2019-02-28,2019,2,28,20.38888888888889,0,0,1,0,59
8826,2019-03-01,2019,3,1,21.22222222222222,0,0,1,0,60
8827,2019-03-02,2019,3,2,21.05555555555556,0,0,1,0,61
8828,2019-03-03,2019,3,3,21.0,0,0,1,0,62
8829,2019-03-04,2019,3,4,19.111111111111114,0,0,1,0,63
8830,2019-03-05,2019,3,5,19.88888888888889,0,0,1,0,64
8831,2019-03-06,2019,3,6,20.72222222222222,0,0,1,0,65
8832,2019-03-07,2019,3,7,17.61111111111111,0,0,1,0,66
8833,2019-03-08,2019,3,8,18.33333333333333,0,0,1,0,67
8834,2019-03-09,2019,3,9,18.55555555555556,0,0,1,0,68
8835,2019-03-10,2019,3,10,20.27777777777778,0,0,1,0,69
8836,2019-03-11,2019,3,11,17.055555555555557,0,0,1,0,70
8837,2019-03-12,2019,3,12,16.833333333333332,0,0,1,0,71
8838,2019-03-13,2019,3,13,18.61111111111111,0,0,1,0,72
8839,2019-03-14,2019,3,14,22.38888888888889,0,0,1,0,73
8840,2019-03-15,2019,3,15,23.72222222222222,0,0,1,0,74
8841,2019-03-16,2019,3,16,20.83333333333333,0,0,1,0,75
8842,2019-03-17,2019,3,17,18.33333333333333,0,0,1,0,76
8843,2019-03-18,2019,3,18,20.55555555555556,0,0,1,0,77
8844,2019-03-19,2019,3,19,20.11111111111111,0,0,1,0,78
8845,2019-03-20,2019,3,20,18.166666666666668,0,0,1,0,79
8846,2019-03-21,2019,3,21,18.666666666666664,0,0,1,0,80
8847,2019-03-22,2019,3,22,20.500000000000004,0,0,1,0,81
8848,2019-03-23,2019,3,23,20.55555555555556,0,0,1,0,82
8849,2019-03-24,2019,3,24,19.83333333333333,0,0,1,0,83
8850,2019-03-25,2019,3,25,18.77777777777778,0,0,1,0,84
8851,2019-03-26,2019,3,26,20.72222222222222,0,0,1,0,85
8852,2019-03-27,2019,3,27,19.22222222222221,0,0,1,0,86
8853,2019-03-28,2019,3,28,18.944444444444443,0,0,1,0,87
8854,2019-03-29,2019,3,29,19.444444444444443,0,0,1,0,88
8855,2019-03-30,2019,3,30,20.0,0,0,1,0,89
8856,2019-03-31,2019,3,31,17.666666666666668,0,0,1,0,90
8857,2019-04-01,2019,4,1,15.833333333333334,0,0,1,0,91
8858,2019-04-02,2019,4,2,18.55555555555556,0,0,1,0,92
8859,2019-04-03,2019,4,3,17.88888888888889,0,0,1,0,93
8860,2019-04-04,2019,4,4,16.166666666666668,0,0,1,0,94
8861,2019-04-05,2019,4,5,16.77777777777778,0,0,1,0,95
8862,2019-04-06,2019,4,6,18.111111111111107,0,0,1,0,96
8863,2019-04-07,2019,4,7,18.88888888888889,0,0,1,0,97
8864,2019-04-08,2019,4,8,18.166666666666668,0,0,1,0,98
8865,2019-04-09,2019,4,9,21.05555555555556,0,0,1,0,99
8866,2019-04-10,2019,4,10,17.38888888888889,0,0,1,0,100
8867,2019-04-11,2019,4,11,19.27777777777778,0,0,1,0,101
8868,2019-04-12,2019,4,12,18.77777777777778,0,0,1,0,102
8869,2019-04-13,2019,4,13,17.27777777777778,0,0,1,0,103
8870,2019-04-14,2019,4,14,14.333333333333334,0,0,1,0,104
8871,2019-04-15,2019,4,15,14.77777777777778,0,0,1,0,105
8872,2019-04-16,2019,4,16,15.833333333333334,0,0,1,0,106
8873,2019-04-17,2019,4,17,17.555555555555557,0,0,1,0,107
8874,2019-04-18,2019,4,18,17.22222222222222,0,0,1,0,108
8875,2019-04-19,2019,4,19,16.944444444444443,0,0,1,0,109
8876,2019-04-20,2019,4,20,16.38888888888889,0,0,1,0,110
8877,2019-04-21,2019,4,21,18.22222222222222,0,0,1,0,111
8878,2019-04-22,2019,4,22,19.88888888888889,0,0,1,0,112
8879,2019-04-23,2019,4,23,19.22222222222221,0,0,1,0,113
8881,2019-04-25,2019,4,25,18.22222222222222,0,0,1,0,115
8882,2019-04-26,2019,4,26,18.05555555555556,0,0,1,0,116
8883,2019-04-27,2019,4,27,17.27777777777778,0,0,1,0,117
8884,2019-04-28,2019,4,28,16.055555555555557,0,0,1,0,118
8885,2019-04-29,2019,4,29,14.72222222222222,0,0,1,0,119
8886,2019-04-30,2019,4,30,16.166666666666668,0,0,1,0,120
8887,2019-05-01,2019,5,1,15.666666666666666,0,0,1,0,121
8888,2019-05-02,2019,5,2,15.166666666666666,0,0,1,0,122
8889,2019-05-03,2019,5,3,15.61111111111111,0,0,1,0,123
8890,2019-05-04,2019,5,4,14.666666666666666,0,0,1,0,124
8891,2019-05-05,2019,5,5,16.77777777777778,0,0,1,0,125
8892,2019-05-06,2019,5,6,14.944444444444445,0,0,1,0,126
8893,2019-05-07,2019,5,7,14.88888888888889,0,0,1,0,127
8894,2019-05-08,2019,5,8,14.555555555555555,0,0,1,0,128
8895,2019-05-09,2019,5,9,15.666666666666666,0,0,1,0,129
8896,2019-05-10,2019,5,10,16.72222222222222,0,0,1,0,130
8897,2019-05-11,2019,5,11,16.333333333333332,0,0,1,0,131
8898,2019-05-12,2019,5,12,16.27777777777778,0,0,1,0,132
8899,2019-05-13,2019,5,13,17.555555555555557,0,0,1,0,133
8900,2019-05-14,2019,5,14,18.444444444444443,0,0,1,0,134
8901,2019-05-15,2019,5,15,16.77777777777778,0,0,1,0,135
8906,2019-05-20,2019,5,20,14.38888888888889,0,0,1,0,140
8907,2019-05-21,2019,5,21,13.499999999999998,0,0,1,0,141
8908,2019-05-22,2019,5,22,13.833333333333334,0,0,1,0,142
8909,2019-05-23,2019,5,23,15.22222222222222,0,0,1,0,143
8910,2019-05-24,2019,5,24,15.5,0,0,1,0,144
8911,2019-05-25,2019,5,25,16.61111111111111,0,0,1,0,145
8912,2019-05-26,2019,5,26,20.222222222222225,0,0,1,0,146
8913,2019-05-27,2019,5,27,15.72222222222222,0,0,1,0,147
8914,2019-05-28,2019,5,28,16.22222222222222,0,0,1,0,148
8915,2019-05-29,2019,5,29,15.77777777777778,0,0,1,0,149
8916,2019-05-30,2019,5,30,14.27777777777778,0,0,1,0,150
8917,2019-05-31,2019,5,31,13.88888888888889,0,0,1,0,151
8918,2019-06-01,2019,6,1,12.666666666666664,0,0,1,0,152
8919,2019-06-02,2019,6,2,14.833333333333334,0,0,1,0,153
8920,2019-06-03,2019,6,3,16.27777777777778,0,0,1,0,154
8921,2019-06-04,2019,6,4,15.77777777777778,0,0,1,0,155
8922,2019-06-05,2019,6,5,13.61111111111111,0,0,1,0,156
8923,2019-06-06,2019,6,6,10.666666666666668,0,0,1,0,157
8924,2019-06-07,2019,6,7,12.111111111111107,0,0,1,0,158
8925,2019-06-08,2019,6,8,14.555555555555555,0,0,1,0,159
8926,2019-06-09,2019,6,9,18.166666666666668,0,0,1,0,160
8927,2019-06-10,2019,6,10,15.27777777777778,0,0,1,0,161
8928,2019-06-11,2019,6,11,14.666666666666666,0,0,1,0,162
8929,2019-06-12,2019,6,12,12.333333333333336,0,0,1,0,163
8930,2019-06-13,2019,6,13,9.27777777777778,0,0,1,0,164
8931,2019-06-14,2019,6,14,9.055555555555554,0,0,1,0,165
8932,2019-06-15,2019,6,15,10.555555555555555,0,0,1,0,166
8933,2019-06-16,2019,6,16,11.88888888888889,0,0,1,0,167
8934,2019-06-17,2019,6,17,11.500000000000002,0,0,1,0,168
8935,2019-06-18,2019,6,18,15.38888888888889,0,0,1,0,169
8936,2019-06-19,2019,6,19,16.11111111111111,0,0,1,0,170
8937,2019-06-20,2019,6,20,15.77777777777778,0,0,1,0,171
8938,2019-06-21,2019,6,21,14.61111111111111,0,0,1,0,172
8939,2019-06-22,2019,6,22,13.944444444444445,0,0,1,0,173
8940,2019-06-23,2019,6,23,13.555555555555555,0,0,1,0,174
8941,2019-06-24,2019,6,24,13.0,0,0,1,0,175
8942,2019-06-25,2019,6,25,14.11111111111111,0,0,1,0,176
8943,2019-06-26,2019,6,26,13.22222222222222,0,0,1,0,177
8944,2019-06-27,2019,6,27,12.111111111111107,0,0,1,0,178
8945,2019-06-28,2019,6,28,13.055555555555555,0,0,1,0,179
8946,2019-06-29,2019,6,29,13.444444444444446,0,0,1,0,180
8947,2019-06-30,2019,6,30,13.22222222222222,0,0,1,0,181
8948,2019-07-01,2019,7,1,13.944444444444445,0,0,1,0,182
8949,2019-07-02,2019,7,2,13.333333333333334,0,0,1,0,183
8950,2019-07-03,2019,7,3,14.38888888888889,0,0,1,0,184
8951,2019-07-04,2019,7,4,13.722222222222223,0,0,1,0,185
8952,2019-07-05,2019,7,5,12.27777777777778,0,0,1,0,186
8953,2019-07-06,2019,7,6,13.555555555555555,0,0,1,0,187
8954,2019-07-07,2019,7,7,14.666666666666666,0,0,1,0,188
8955,2019-07-08,2019,7,8,14.833333333333334,0,0,1,0,189
8956,2019-07-09,2019,7,9,13.944444444444445,0,0,1,0,190
8957,2019-07-10,2019,7,10,12.555555555555555,0,0,1,0,191
8958,2019-07-11,2019,7,11,12.27777777777778,0,0,1,0,192
8959,2019-07-12,2019,7,12,13.833333333333334,0,0,1,0,193
8960,2019-07-13,2019,7,13,11.72222222222222,0,0,1,0,194
8961,2019-07-14,2019,7,14,11.72222222222222,0,0,1,0,195
8962,2019-07-15,2019,7,15,13.22222222222222,0,0,1,0,196
8963,2019-07-16,2019,7,16,12.166666666666666,0,0,1,0,197
8964,2019-07-17,2019,7,17,14.166666666666666,0,0,1,0,198
8965,2019-07-18,2019,7,18,15.166666666666666,0,0,1,0,199
8966,2019-07-19,2019,7,19,12.27777777777778,0,0,1,0,200
8967,2019-07-20,2019,7,20,9.444444444444445,0,0,1,0,201
8968,2019-07-21,2019,7,21,11.666666666666666,0,0,1,0,202
8969,2019-07-22,2019,7,22,13.166666666666668,0,0,1,0,203
8970,2019-07-23,2019,7,23,12.72222222222222,0,0,1,0,204
8971,2019-07-24,2019,7,24,13.166666666666668,0,0,1,0,205
8972,2019-07-25,2019,7,25,13.38888888888889,0,0,1,0,206
8973,2019-07-26,2019,7,26,13.666666666666666,0,0,1,0,207
8974,2019-07-27,2019,7,27,12.833333333333334,0,0,1,0,208
8975,2019-07-28,2019,7,28,12.055555555555555,0,0,1,0,209
8976,2019-07-29,2019,7,29,13.11111111111111,0,0,1,0,210
8977,2019-07-30,2019,7,30,13.88888888888889,0,0,1,0,211
8978,2019-07-31,2019,7,31,12.555555555555555,0,0,1,0,212
8979,2019-08-01,2019,8,1,13.055555555555555,0,0,1,0,213
8980,2019-08-02,2019,8,2,12.444444444444445,0,0,1,0,214
8981,2019-08-03,2019,8,3,12.555555555555555,0,0,1,0,215
8982,2019-08-04,2019,8,4,12.166666666666666,0,0,1,0,216
8983,2019-08-05,2019,8,5,14.333333333333334,0,0,1,0,217
8984,2019-08-06,2019,8,6,14.5,0,0,1,0,218
8985,2019-08-07,2019,8,7,13.055555555555555,0,0,1,0,219
8986,2019-08-08,2019,8,8,11.333333333333334,0,0,1,0,220
8987,2019-08-09,2019,8,9,12.111111111111107,0,0,1,0,221
8988,2019-08-10,2019,8,10,12.27777777777778,0,0,1,0,222
8989,2019-08-11,2019,8,11,13.555555555555555,0,0,1,0,223
8990,2019-08-12,2019,8,12,12.27777777777778,0,0,1,0,224
8991,2019-08-13,2019,8,13,12.888888888888893,0,0,1,0,225
8992,2019-08-14,2019,8,14,15.166666666666666,0,0,1,0,226
8993,2019-08-15,2019,8,15,13.166666666666668,0,0,1,0,227
8994,2019-08-16,2019,8,16,15.555555555555555,0,0,1,0,228
8995,2019-08-17,2019,8,17,15.444444444444445,0,0,1,0,229
8996,2019-08-18,2019,8,18,14.944444444444445,0,0,1,0,230
8997,2019-08-19,2019,8,19,14.11111111111111,0,0,1,0,231
8998,2019-08-20,2019,8,20,14.444444444444445,0,0,1,0,232
8999,2019-08-21,2019,8,21,15.666666666666666,0,0,1,0,233
9000,2019-08-22,2019,8,22,14.5,0,0,1,0,234
9001,2019-08-23,2019,8,23,15.11111111111111,0,0,1,0,235
9002,2019-08-24,2019,8,24,15.38888888888889,0,0,1,0,236
9003,2019-08-25,2019,8,25,14.555555555555555,0,0,1,0,237
9004,2019-08-26,2019,8,26,12.77777777777778,0,0,1,0,238
9005,2019-08-27,2019,8,27,12.611111111111112,0,0,1,0,239
9006,2019-08-28,2019,8,28,10.5,0,0,1,0,240
9007,2019-08-29,2019,8,29,10.944444444444446,0,0,1,0,241
