,Date,Year,Month,Day,Country_Israel,DayOfYear
22224,2005-02-09,2005,2,9,1,40
22225,2005-02-10,2005,2,10,1,41
22226,2005-02-11,2005,2,11,1,42
22227,2005-02-12,2005,2,12,1,43
22228,2005-02-13,2005,2,13,1,44
22229,2005-02-14,2005,2,14,1,45
22230,2005-02-15,2005,2,15,1,46
22231,2005-02-16,2005,2,16,1,47
22233,2005-02-18,2005,2,18,1,49
22234,2005-02-19,2005,2,19,1,50
22236,2005-02-21,2005,2,21,1,52
22237,2005-02-22,2005,2,22,1,53
22238,2005-02-23,2005,2,23,1,54
22239,2005-02-24,2005,2,24,1,55
22240,2005-02-25,2005,2,25,1,56
22241,2005-02-26,2005,2,26,1,57
22242,2005-02-27,2005,2,27,1,58
22243,2005-02-28,2005,2,28,1,59
22245,2005-03-02,2005,3,2,1,61
22246,2005-03-03,2005,3,3,1,62
22247,2005-03-04,2005,3,4,1,63
22248,2005-03-05,2005,3,5,1,64
22249,2005-03-06,2005,3,6,1,65
22250,2005-03-07,2005,3,7,1,66
22251,2005-03-08,2005,3,8,1,67
22252,2005-03-09,2005,3,9,1,68
22253,2005-03-10,2005,3,10,1,69
22254,2005-03-11,2005,3,11,1,70
22255,2005-03-12,2005,3,12,1,71
22256,2005-03-13,2005,3,13,1,72
22257,2005-03-14,2005,3,14,1,73
22258,2005-03-15,2005,3,15,1,74
22259,2005-03-16,2005,3,16,1,75
22260,2005-03-17,2005,3,17,1,76
22261,2005-03-18,2005,3,18,1,77
22262,2005-03-19,2005,3,19,1,78
22263,2005-03-20,2005,3,20,1,79
22264,2005-03-21,2005,3,21,1,80
22265,2005-03-22,2005,3,22,1,81
22266,2005-03-23,2005,3,23,1,82
22267,2005-03-24,2005,3,24,1,83
22270,2005-03-27,2005,3,27,1,86
22271,2005-03-28,2005,3,28,1,87
22272,2005-03-29,2005,3,29,1,88
22273,2005-03-30,2005,3,30,1,89
22274,2005-03-31,2005,3,31,1,90
22275,2005-04-01,2005,4,1,1,91
22276,2005-04-02,2005,4,2,1,92
22277,2005-04-03,2005,4,3,1,93
22278,2005-04-04,2005,4,4,1,94
22279,2005-04-05,2005,4,5,1,95
22280,2005-04-06,2005,4,6,1,96
22281,2005-04-07,2005,4,7,1,97
22282,2005-04-08,2005,4,8,1,98
22283,2005-04-09,2005,4,9,1,99
22284,2005-04-10,2005,4,10,1,100
22285,2005-04-11,2005,4,11,1,101
22286,2005-04-12,2005,4,12,1,102
22287,2005-04-13,2005,4,13,1,103
22289,2005-04-15,2005,4,15,1,105
22290,2005-04-16,2005,4,16,1,106
22291,2005-04-17,2005,4,17,1,107
22292,2005-04-18,2005,4,18,1,108
22294,2005-04-20,2005,4,20,1,110
22296,2005-04-22,2005,4,22,1,112
22297,2005-04-23,2005,4,23,1,113
22298,2005-04-24,2005,4,24,1,114
22299,2005-04-25,2005,4,25,1,115
22301,2005-04-27,2005,4,27,1,117
22302,2005-04-28,2005,4,28,1,118
22303,2005-04-29,2005,4,29,1,119
22304,2005-04-30,2005,4,30,1,120
22305,2005-05-01,2005,5,1,1,121
22308,2005-05-04,2005,5,4,1,124
22309,2005-05-05,2005,5,5,1,125
22310,2005-05-06,2005,5,6,1,126
22311,2005-05-07,2005,5,7,1,127
22312,2005-05-08,2005,5,8,1,128
22313,2005-05-09,2005,5,9,1,129
22314,2005-05-10,2005,5,10,1,130
22315,2005-05-11,2005,5,11,1,131
22316,2005-05-12,2005,5,12,1,132
22317,2005-05-13,2005,5,13,1,133
22318,2005-05-14,2005,5,14,1,134
22319,2005-05-15,2005,5,15,1,135
22320,2005-05-16,2005,5,16,1,136
22321,2005-05-17,2005,5,17,1,137
22322,2005-05-18,2005,5,18,1,138
22323,2005-05-19,2005,5,19,1,139
22324,2005-05-20,2005,5,20,1,140
22325,2005-05-21,2005,5,21,1,141
22326,2005-05-22,2005,5,22,1,142
22327,2005-05-23,2005,5,23,1,143
22328,2005-05-24,2005,5,24,1,144
22329,2005-05-25,2005,5,25,1,145
22330,2005-05-26,2005,5,26,1,146
22331,2005-05-27,2005,5,27,1,147
22332,2005-05-28,2005,5,28,1,148
22333,2005-05-29,2005,5,29,1,149
22334,2005-05-30,2005,5,30,1,150
22335,2005-05-31,2005,5,31,1,151
22337,2005-06-02,2005,6,2,1,153
22338,2005-06-03,2005,6,3,1,154
22339,2005-06-04,2005,6,4,1,155
22340,2005-06-05,2005,6,5,1,156
22341,2005-06-06,2005,6,6,1,157
22342,2005-06-07,2005,6,7,1,158
22343,2005-06-08,2005,6,8,1,159
22344,2005-06-09,2005,6,9,1,160
22345,2005-06-10,2005,6,10,1,161
22346,2005-06-11,2005,6,11,1,162
22348,2005-06-13,2005,6,13,1,164
22349,2005-06-14,2005,6,14,1,165
22351,2005-06-16,2005,6,16,1,167
22352,2005-06-17,2005,6,17,1,168
22353,2005-06-18,2005,6,18,1,169
22354,2005-06-19,2005,6,19,1,170
22357,2005-06-22,2005,6,22,1,173
22359,2005-06-24,2005,6,24,1,175
22360,2005-06-25,2005,6,25,1,176
22361,2005-06-26,2005,6,26,1,177
22362,2005-06-27,2005,6,27,1,178
22363,2005-06-28,2005,6,28,1,179
22364,2005-06-29,2005,6,29,1,180
22365,2005-06-30,2005,6,30,1,181
22366,2005-07-01,2005,7,1,1,182
22367,2005-07-02,2005,7,2,1,183
22368,2005-07-03,2005,7,3,1,184
22369,2005-07-04,2005,7,4,1,185
22370,2005-07-05,2005,7,5,1,186
22371,2005-07-06,2005,7,6,1,187
22372,2005-07-07,2005,7,7,1,188
22373,2005-07-08,2005,7,8,1,189
22374,2005-07-09,2005,7,9,1,190
22375,2005-07-10,2005,7,10,1,191
22376,2005-07-11,2005,7,11,1,192
22377,2005-07-12,2005,7,12,1,193
22378,2005-07-13,2005,7,13,1,194
22379,2005-07-14,2005,7,14,1,195
22380,2005-07-15,2005,7,15,1,196
22381,2005-07-16,2005,7,16,1,197
22382,2005-07-17,2005,7,17,1,198
22383,2005-07-18,2005,7,18,1,199
22384,2005-07-19,2005,7,19,1,200
22385,2005-07-20,2005,7,20,1,201
22386,2005-07-21,2005,7,21,1,202
22387,2005-07-22,2005,7,22,1,203
22388,2005-07-23,2005,7,23,1,204
22390,2005-07-25,2005,7,25,1,206
22391,2005-07-26,2005,7,26,1,207
22392,2005-07-27,2005,7,27,1,208
22393,2005-07-28,2005,7,28,1,209
22394,2005-07-29,2005,7,29,1,210
22395,2005-07-30,2005,7,30,1,211
22396,2005-07-31,2005,7,31,1,212
22397,2005-08-01,2005,8,1,1,213
22398,2005-08-02,2005,8,2,1,214
22399,2005-08-03,2005,8,3,1,215
22400,2005-08-04,2005,8,4,1,216
22404,2005-08-08,2005,8,8,1,220
22405,2005-08-09,2005,8,9,1,221
22406,2005-08-10,2005,8,10,1,222
22407,2005-08-11,2005,8,11,1,223
22408,2005-08-12,2005,8,12,1,224
22409,2005-08-13,2005,8,13,1,225
22410,2005-08-14,2005,8,14,1,226
22411,2005-08-15,2005,8,15,1,227
22412,2005-08-16,2005,8,16,1,228
22413,2005-08-17,2005,8,17,1,229
22414,2005-08-18,2005,8,18,1,230
22415,2005-08-19,2005,8,19,1,231
22416,2005-08-20,2005,8,20,1,232
22417,2005-08-21,2005,8,21,1,233
22418,2005-08-22,2005,8,22,1,234
22419,2005-08-23,2005,8,23,1,235
22420,2005-08-24,2005,8,24,1,236
22421,2005-08-25,2005,8,25,1,237
22422,2005-08-26,2005,8,26,1,238
22423,2005-08-27,2005,8,27,1,239
22424,2005-08-28,2005,8,28,1,240
22425,2005-08-29,2005,8,29,1,241
22426,2005-08-30,2005,8,30,1,242
22427,2005-08-31,2005,8,31,1,243
22428,2005-09-01,2005,9,1,1,244
22429,2005-09-02,2005,9,2,1,245
22430,2005-09-03,2005,9,3,1,246
22431,2005-09-04,2005,9,4,1,247
22432,2005-09-05,2005,9,5,1,248
22433,2005-09-06,2005,9,6,1,249
22434,2005-09-07,2005,9,7,1,250
22435,2005-09-08,2005,9,8,1,251
22436,2005-09-09,2005,9,9,1,252
22437,2005-09-10,2005,9,10,1,253
22438,2005-09-11,2005,9,11,1,254
22439,2005-09-12,2005,9,12,1,255
22440,2005-09-13,2005,9,13,1,256
22441,2005-09-14,2005,9,14,1,257
22442,2005-09-15,2005,9,15,1,258
22443,2005-09-16,2005,9,16,1,259
22444,2005-09-17,2005,9,17,1,260
22445,2005-09-18,2005,9,18,1,261
22446,2005-09-19,2005,9,19,1,262
22447,2005-09-20,2005,9,20,1,263
22448,2005-09-21,2005,9,21,1,264
22449,2005-09-22,2005,9,22,1,265
22450,2005-09-23,2005,9,23,1,266
22451,2005-09-24,2005,9,24,1,267
22452,2005-09-25,2005,9,25,1,268
22453,2005-09-26,2005,9,26,1,269
22454,2005-09-27,2005,9,27,1,270
22455,2005-09-28,2005,9,28,1,271
22456,2005-09-29,2005,9,29,1,272
22457,2005-09-30,2005,9,30,1,273
22459,2005-10-02,2005,10,2,1,275
22460,2005-10-03,2005,10,3,1,276
22464,2005-10-07,2005,10,7,1,280
22465,2005-10-08,2005,10,8,1,281
22466,2005-10-09,2005,10,9,1,282
22467,2005-10-10,2005,10,10,1,283
22468,2005-10-11,2005,10,11,1,284
22469,2005-10-12,2005,10,12,1,285
22470,2005-10-13,2005,10,13,1,286
22471,2005-10-14,2005,10,14,1,287
22472,2005-10-15,2005,10,15,1,288
22473,2005-10-16,2005,10,16,1,289
22474,2005-10-17,2005,10,17,1,290
22475,2005-10-18,2005,10,18,1,291
22476,2005-10-19,2005,10,19,1,292
22477,2005-10-20,2005,10,20,1,293
22478,2005-10-21,2005,10,21,1,294
22479,2005-10-22,2005,10,22,1,295
22480,2005-10-23,2005,10,23,1,296
22481,2005-10-24,2005,10,24,1,297
22482,2005-10-25,2005,10,25,1,298
22483,2005-10-26,2005,10,26,1,299
22484,2005-10-27,2005,10,27,1,300
22485,2005-10-28,2005,10,28,1,301
22489,2005-11-01,2005,11,1,1,305
22490,2005-11-02,2005,11,2,1,306
22491,2005-11-03,2005,11,3,1,307
22492,2005-11-04,2005,11,4,1,308
22493,2005-11-05,2005,11,5,1,309
22494,2005-11-06,2005,11,6,1,310
22495,2005-11-07,2005,11,7,1,311
22496,2005-11-08,2005,11,8,1,312
22497,2005-11-09,2005,11,9,1,313
22498,2005-11-10,2005,11,10,1,314
22499,2005-11-11,2005,11,11,1,315
22500,2005-11-12,2005,11,12,1,316
22501,2005-11-13,2005,11,13,1,317
22502,2005-11-14,2005,11,14,1,318
22503,2005-11-15,2005,11,15,1,319
22504,2005-11-16,2005,11,16,1,320
22505,2005-11-17,2005,11,17,1,321
22506,2005-11-18,2005,11,18,1,322
22507,2005-11-19,2005,11,19,1,323
22508,2005-11-20,2005,11,20,1,324
22509,2005-11-21,2005,11,21,1,325
22510,2005-11-22,2005,11,22,1,326
22511,2005-11-23,2005,11,23,1,327
22512,2005-11-24,2005,11,24,1,328
22513,2005-11-25,2005,11,25,1,329
22514,2005-11-26,2005,11,26,1,330
22515,2005-11-27,2005,11,27,1,331
22516,2005-11-28,2005,11,28,1,332
22517,2005-11-29,2005,11,29,1,333
22518,2005-11-30,2005,11,30,1,334
22519,2005-12-01,2005,12,1,1,335
22520,2005-12-02,2005,12,2,1,336
22521,2005-12-03,2005,12,3,1,337
22522,2005-12-04,2005,12,4,1,338
22523,2005-12-05,2005,12,5,1,339
22524,2005-12-06,2005,12,6,1,340
22525,2005-12-07,2005,12,7,1,341
22526,2005-12-08,2005,12,8,1,342
22527,2005-12-09,2005,12,9,1,343
22534,2005-12-16,2005,12,16,1,350
22535,2005-12-17,2005,12,17,1,351
22536,2005-12-18,2005,12,18,1,352
22537,2005-12-19,2005,12,19,1,353
22538,2005-12-20,2005,12,20,1,354
22539,2005-12-21,2005,12,21,1,355
22540,2005-12-22,2005,12,22,1,356
22541,2005-12-23,2005,12,23,1,357
22542,2005-12-24,2005,12,24,1,358
22543,2005-12-25,2005,12,25,1,359
22544,2005-12-26,2005,12,26,1,360
22545,2005-12-27,2005,12,27,1,361
22546,2005-12-28,2005,12,28,1,362
22547,2005-12-29,2005,12,29,1,363
22548,2005-12-30,2005,12,30,1,364
22549,2005-12-31,2005,12,31,1,365
22551,2006-01-02,2006,1,2,1,2
22552,2006-01-03,2006,1,3,1,3
22553,2006-01-04,2006,1,4,1,4
22554,2006-01-05,2006,1,5,1,5
22555,2006-01-06,2006,1,6,1,6
22556,2006-01-07,2006,1,7,1,7
22557,2006-01-08,2006,1,8,1,8
22558,2006-01-09,2006,1,9,1,9
22559,2006-01-10,2006,1,10,1,10
22560,2006-01-11,2006,1,11,1,11
22561,2006-01-12,2006,1,12,1,12
22562,2006-01-13,2006,1,13,1,13
22563,2006-01-14,2006,1,14,1,14
22564,2006-01-15,2006,1,15,1,15
22565,2006-01-16,2006,1,16,1,16
22566,2006-01-17,2006,1,17,1,17
22567,2006-01-18,2006,1,18,1,18
22568,2006-01-19,2006,1,19,1,19
22569,2006-01-20,2006,1,20,1,20
22570,2006-01-21,2006,1,21,1,21
22571,2006-01-22,2006,1,22,1,22
22572,2006-01-23,2006,1,23,1,23
22573,2006-01-24,2006,1,24,1,24
22574,2006-01-25,2006,1,25,1,25
22575,2006-01-26,2006,1,26,1,26
22576,2006-01-27,2006,1,27,1,27
22577,2006-01-28,2006,1,28,1,28
22578,2006-01-29,2006,1,29,1,29
22579,2006-01-30,2006,1,30,1,30
22580,2006-01-31,2006,1,31,1,31
22581,2006-02-01,2006,2,1,1,32
22582,2006-02-02,2006,2,2,1,33
22583,2006-02-03,2006,2,3,1,34
22584,2006-02-04,2006,2,4,1,35
22585,2006-02-05,2006,2,5,1,36
22586,2006-02-06,2006,2,6,1,37
22587,2006-02-07,2006,2,7,1,38
22588,2006-02-08,2006,2,8,1,39
22589,2006-02-09,2006,2,9,1,40
22590,2006-02-10,2006,2,10,1,41
22592,2006-02-12,2006,2,12,1,43
22593,2006-02-13,2006,2,13,1,44
22594,2006-02-14,2006,2,14,1,45
22595,2006-02-15,2006,2,15,1,46
22596,2006-02-16,2006,2,16,1,47
22597,2006-02-17,2006,2,17,1,48
22598,2006-02-18,2006,2,18,1,49
22599,2006-02-19,2006,2,19,1,50
22600,2006-02-20,2006,2,20,1,51
22601,2006-02-21,2006,2,21,1,52
22602,2006-02-22,2006,2,22,1,53
22603,2006-02-23,2006,2,23,1,54
22604,2006-02-24,2006,2,24,1,55
22605,2006-02-25,2006,2,25,1,56
22606,2006-02-26,2006,2,26,1,57
22608,2006-02-28,2006,2,28,1,59
22609,2006-03-01,2006,3,1,1,60
22610,2006-03-02,2006,3,2,1,61
22611,2006-03-03,2006,3,3,1,62
22614,2006-03-06,2006,3,6,1,65
22615,2006-03-07,2006,3,7,1,66
22616,2006-03-08,2006,3,8,1,67
22617,2006-03-09,2006,3,9,1,68
22618,2006-03-10,2006,3,10,1,69
22619,2006-03-11,2006,3,11,1,70
22620,2006-03-12,2006,3,12,1,71
22621,2006-03-13,2006,3,13,1,72
22622,2006-03-14,2006,3,14,1,73
22623,2006-03-15,2006,3,15,1,74
22624,2006-03-16,2006,3,16,1,75
22625,2006-03-17,2006,3,17,1,76
22626,2006-03-18,2006,3,18,1,77
22627,2006-03-19,2006,3,19,1,78
22628,2006-03-20,2006,3,20,1,79
22629,2006-03-21,2006,3,21,1,80
22630,2006-03-22,2006,3,22,1,81
22631,2006-03-23,2006,3,23,1,82
22632,2006-03-24,2006,3,24,1,83
22633,2006-03-25,2006,3,25,1,84
22635,2006-03-27,2006,3,27,1,86
22636,2006-03-28,2006,3,28,1,87
22637,2006-03-29,2006,3,29,1,88
22638,2006-03-30,2006,3,30,1,89
22639,2006-03-31,2006,3,31,1,90
22640,2006-04-01,2006,4,1,1,91
22641,2006-04-02,2006,4,2,1,92
22642,2006-04-03,2006,4,3,1,93
22643,2006-04-04,2006,4,4,1,94
22644,2006-04-05,2006,4,5,1,95
22645,2006-04-06,2006,4,6,1,96
22646,2006-04-07,2006,4,7,1,97
22647,2006-04-08,2006,4,8,1,98
22648,2006-04-09,2006,4,9,1,99
22649,2006-04-10,2006,4,10,1,100
22650,2006-04-11,2006,4,11,1,101
22652,2006-04-13,2006,4,13,1,103
22653,2006-04-14,2006,4,14,1,104
22654,2006-04-15,2006,4,15,1,105
22655,2006-04-16,2006,4,16,1,106
22656,2006-04-17,2006,4,17,1,107
22657,2006-04-18,2006,4,18,1,108
22658,2006-04-19,2006,4,19,1,109
22659,2006-04-20,2006,4,20,1,110
22660,2006-04-21,2006,4,21,1,111
22661,2006-04-22,2006,4,22,1,112
22662,2006-04-23,2006,4,23,1,113
22663,2006-04-24,2006,4,24,1,114
22664,2006-04-25,2006,4,25,1,115
22665,2006-04-26,2006,4,26,1,116
22666,2006-04-27,2006,4,27,1,117
22667,2006-04-28,2006,4,28,1,118
22668,2006-04-29,2006,4,29,1,119
22669,2006-04-30,2006,4,30,1,120
22670,2006-05-01,2006,5,1,1,121
22672,2006-05-03,2006,5,3,1,123
22673,2006-05-04,2006,5,4,1,124
22674,2006-05-05,2006,5,5,1,125
22675,2006-05-06,2006,5,6,1,126
22676,2006-05-07,2006,5,7,1,127
22677,2006-05-08,2006,5,8,1,128
22678,2006-05-09,2006,5,9,1,129
22679,2006-05-10,2006,5,10,1,130
22680,2006-05-11,2006,5,11,1,131
22681,2006-05-12,2006,5,12,1,132
22682,2006-05-13,2006,5,13,1,133
22683,2006-05-14,2006,5,14,1,134
22684,2006-05-15,2006,5,15,1,135
22685,2006-05-16,2006,5,16,1,136
22686,2006-05-17,2006,5,17,1,137
22687,2006-05-18,2006,5,18,1,138
22688,2006-05-19,2006,5,19,1,139
22689,2006-05-20,2006,5,20,1,140
22690,2006-05-21,2006,5,21,1,141
22691,2006-05-22,2006,5,22,1,142
22692,2006-05-23,2006,5,23,1,143
22693,2006-05-24,2006,5,24,1,144
22694,2006-05-25,2006,5,25,1,145
22696,2006-05-27,2006,5,27,1,147
22697,2006-05-28,2006,5,28,1,148
22698,2006-05-29,2006,5,29,1,149
22699,2006-05-30,2006,5,30,1,150
22700,2006-05-31,2006,5,31,1,151
22701,2006-06-01,2006,6,1,1,152
22702,2006-06-02,2006,6,2,1,153
22703,2006-06-03,2006,6,3,1,154
22704,2006-06-04,2006,6,4,1,155
22705,2006-06-05,2006,6,5,1,156
22706,2006-06-06,2006,6,6,1,157
22707,2006-06-07,2006,6,7,1,158
22708,2006-06-08,2006,6,8,1,159
22709,2006-06-09,2006,6,9,1,160
22710,2006-06-10,2006,6,10,1,161
22711,2006-06-11,2006,6,11,1,162
22712,2006-06-12,2006,6,12,1,163
22713,2006-06-13,2006,6,13,1,164
22714,2006-06-14,2006,6,14,1,165
22715,2006-06-15,2006,6,15,1,166
22716,2006-06-16,2006,6,16,1,167
22717,2006-06-17,2006,6,17,1,168
22718,2006-06-18,2006,6,18,1,169
22719,2006-06-19,2006,6,19,1,170
22720,2006-06-20,2006,6,20,1,171
22721,2006-06-21,2006,6,21,1,172
22722,2006-06-22,2006,6,22,1,173
22723,2006-06-23,2006,6,23,1,174
22724,2006-06-24,2006,6,24,1,175
22725,2006-06-25,2006,6,25,1,176
22726,2006-06-26,2006,6,26,1,177
22727,2006-06-27,2006,6,27,1,178
22728,2006-06-28,2006,6,28,1,179
22729,2006-06-29,2006,6,29,1,180
22730,2006-06-30,2006,6,30,1,181
22731,2006-07-01,2006,7,1,1,182
22732,2006-07-02,2006,7,2,1,183
22733,2006-07-03,2006,7,3,1,184
22734,2006-07-04,2006,7,4,1,185
22735,2006-07-05,2006,7,5,1,186
22736,2006-07-06,2006,7,6,1,187
22737,2006-07-07,2006,7,7,1,188
22738,2006-07-08,2006,7,8,1,189
22739,2006-07-09,2006,7,9,1,190
22740,2006-07-10,2006,7,10,1,191
22741,2006-07-11,2006,7,11,1,192
22742,2006-07-12,2006,7,12,1,193
22743,2006-07-13,2006,7,13,1,194
22744,2006-07-14,2006,7,14,1,195
22745,2006-07-15,2006,7,15,1,196
22746,2006-07-16,2006,7,16,1,197
22747,2006-07-17,2006,7,17,1,198
22748,2006-07-18,2006,7,18,1,199
22750,2006-07-20,2006,7,20,1,201
22751,2006-07-21,2006,7,21,1,202
22752,2006-07-22,2006,7,22,1,203
22753,2006-07-23,2006,7,23,1,204
22754,2006-07-24,2006,7,24,1,205
22755,2006-07-25,2006,7,25,1,206
22756,2006-07-26,2006,7,26,1,207
22757,2006-07-27,2006,7,27,1,208
22758,2006-07-28,2006,7,28,1,209
22759,2006-07-29,2006,7,29,1,210
22760,2006-07-30,2006,7,30,1,211
22761,2006-07-31,2006,7,31,1,212
22762,2006-08-01,2006,8,1,1,213
22763,2006-08-02,2006,8,2,1,214
22764,2006-08-03,2006,8,3,1,215
22765,2006-08-04,2006,8,4,1,216
22766,2006-08-05,2006,8,5,1,217
22767,2006-08-06,2006,8,6,1,218
22768,2006-08-07,2006,8,7,1,219
22769,2006-08-08,2006,8,8,1,220
22770,2006-08-09,2006,8,9,1,221
22771,2006-08-10,2006,8,10,1,222
22772,2006-08-11,2006,8,11,1,223
22773,2006-08-12,2006,8,12,1,224
22774,2006-08-13,2006,8,13,1,225
22775,2006-08-14,2006,8,14,1,226
22776,2006-08-15,2006,8,15,1,227
22777,2006-08-16,2006,8,16,1,228
22778,2006-08-17,2006,8,17,1,229
22779,2006-08-18,2006,8,18,1,230
22780,2006-08-19,2006,8,19,1,231
22781,2006-08-20,2006,8,20,1,232
22782,2006-08-21,2006,8,21,1,233
22783,2006-08-22,2006,8,22,1,234
22784,2006-08-23,2006,8,23,1,235
22785,2006-08-24,2006,8,24,1,236
22786,2006-08-25,2006,8,25,1,237
22788,2006-08-27,2006,8,27,1,239
22789,2006-08-28,2006,8,28,1,240
22790,2006-08-29,2006,8,29,1,241
22791,2006-08-30,2006,8,30,1,242
22792,2006-08-31,2006,8,31,1,243
22793,2006-09-01,2006,9,1,1,244
22794,2006-09-02,2006,9,2,1,245
22795,2006-09-03,2006,9,3,1,246
22796,2006-09-04,2006,9,4,1,247
22797,2006-09-05,2006,9,5,1,248
22798,2006-09-06,2006,9,6,1,249
22799,2006-09-07,2006,9,7,1,250
22800,2006-09-08,2006,9,8,1,251
22801,2006-09-09,2006,9,9,1,252
22802,2006-09-10,2006,9,10,1,253
22803,2006-09-11,2006,9,11,1,254
22804,2006-09-12,2006,9,12,1,255
22807,2006-09-15,2006,9,15,1,258
22810,2006-09-18,2006,9,18,1,261
22813,2006-09-21,2006,9,21,1,264
22814,2006-09-22,2006,9,22,1,265
22815,2006-09-23,2006,9,23,1,266
22816,2006-09-24,2006,9,24,1,267
22817,2006-09-25,2006,9,25,1,268
22818,2006-09-26,2006,9,26,1,269
22819,2006-09-27,2006,9,27,1,270
22820,2006-09-28,2006,9,28,1,271
22821,2006-09-29,2006,9,29,1,272
22822,2006-09-30,2006,9,30,1,273
22823,2006-10-01,2006,10,1,1,274
22824,2006-10-02,2006,10,2,1,275
22825,2006-10-03,2006,10,3,1,276
22826,2006-10-04,2006,10,4,1,277
22827,2006-10-05,2006,10,5,1,278
22828,2006-10-06,2006,10,6,1,279
22829,2006-10-07,2006,10,7,1,280
22830,2006-10-08,2006,10,8,1,281
22831,2006-10-09,2006,10,9,1,282
22832,2006-10-10,2006,10,10,1,283
22833,2006-10-11,2006,10,11,1,284
22834,2006-10-12,2006,10,12,1,285
22835,2006-10-13,2006,10,13,1,286
22836,2006-10-14,2006,10,14,1,287
22837,2006-10-15,2006,10,15,1,288
22838,2006-10-16,2006,10,16,1,289
22839,2006-10-17,2006,10,17,1,290
22840,2006-10-18,2006,10,18,1,291
22841,2006-10-19,2006,10,19,1,292
22842,2006-10-20,2006,10,20,1,293
22843,2006-10-21,2006,10,21,1,294
22844,2006-10-22,2006,10,22,1,295
22845,2006-10-23,2006,10,23,1,296
22846,2006-10-24,2006,10,24,1,297
22847,2006-10-25,2006,10,25,1,298
22848,2006-10-26,2006,10,26,1,299
22850,2006-10-28,2006,10,28,1,301
22853,2006-10-31,2006,10,31,1,304
22855,2006-11-02,2006,11,2,1,306
22856,2006-11-03,2006,11,3,1,307
22859,2006-11-06,2006,11,6,1,310
22860,2006-11-07,2006,11,7,1,311
22861,2006-11-08,2006,11,8,1,312
22862,2006-11-09,2006,11,9,1,313
22863,2006-11-10,2006,11,10,1,314
22864,2006-11-11,2006,11,11,1,315
22865,2006-11-12,2006,11,12,1,316
22866,2006-11-13,2006,11,13,1,317
22868,2006-11-15,2006,11,15,1,319
22869,2006-11-16,2006,11,16,1,320
22870,2006-11-17,2006,11,17,1,321
22872,2006-11-19,2006,11,19,1,323
22873,2006-11-20,2006,11,20,1,324
22874,2006-11-21,2006,11,21,1,325
22875,2006-11-22,2006,11,22,1,326
22876,2006-11-23,2006,11,23,1,327
22877,2006-11-24,2006,11,24,1,328
22879,2006-11-26,2006,11,26,1,330
22880,2006-11-27,2006,11,27,1,331
22881,2006-11-28,2006,11,28,1,332
22883,2006-11-30,2006,11,30,1,334
22886,2006-12-03,2006,12,3,1,337
22887,2006-12-04,2006,12,4,1,338
22888,2006-12-05,2006,12,5,1,339
22889,2006-12-06,2006,12,6,1,340
22891,2006-12-08,2006,12,8,1,342
22892,2006-12-09,2006,12,9,1,343
22894,2006-12-11,2006,12,11,1,345
22897,2006-12-14,2006,12,14,1,348
22898,2006-12-15,2006,12,15,1,349
22899,2006-12-16,2006,12,16,1,350
22900,2006-12-17,2006,12,17,1,351
22901,2006-12-18,2006,12,18,1,352
22902,2006-12-19,2006,12,19,1,353
22903,2006-12-20,2006,12,20,1,354
22904,2006-12-21,2006,12,21,1,355
22905,2006-12-22,2006,12,22,1,356
22906,2006-12-23,2006,12,23,1,357
22907,2006-12-24,2006,12,24,1,358
22909,2006-12-26,2006,12,26,1,360
22912,2006-12-29,2006,12,29,1,363
22913,2006-12-30,2006,12,30,1,364
22914,2006-12-31,2006,12,31,1,365
22915,2007-01-01,2007,1,1,1,1
22916,2007-01-02,2007,1,2,1,2
22917,2007-01-03,2007,1,3,1,3
22918,2007-01-04,2007,1,4,1,4
22919,2007-01-05,2007,1,5,1,5
22920,2007-01-06,2007,1,6,1,6
22921,2007-01-07,2007,1,7,1,7
22922,2007-01-08,2007,1,8,1,8
22923,2007-01-09,2007,1,9,1,9
22924,2007-01-10,2007,1,10,1,10
22925,2007-01-11,2007,1,11,1,11
22926,2007-01-12,2007,1,12,1,12
22927,2007-01-13,2007,1,13,1,13
22928,2007-01-14,2007,1,14,1,14
22929,2007-01-15,2007,1,15,1,15
22930,2007-01-16,2007,1,16,1,16
22931,2007-01-17,2007,1,17,1,17
22932,2007-01-18,2007,1,18,1,18
22933,2007-01-19,2007,1,19,1,19
22934,2007-01-20,2007,1,20,1,20
22935,2007-01-21,2007,1,21,1,21
22936,2007-01-22,2007,1,22,1,22
22937,2007-01-23,2007,1,23,1,23
22938,2007-01-24,2007,1,24,1,24
22939,2007-01-25,2007,1,25,1,25
22940,2007-01-26,2007,1,26,1,26
22941,2007-01-27,2007,1,27,1,27
22942,2007-01-28,2007,1,28,1,28
22943,2007-01-29,2007,1,29,1,29
22944,2007-01-30,2007,1,30,1,30
22945,2007-01-31,2007,1,31,1,31
22946,2007-02-01,2007,2,1,1,32
22947,2007-02-02,2007,2,2,1,33
22948,2007-02-03,2007,2,3,1,34
22949,2007-02-04,2007,2,4,1,35
22950,2007-02-05,2007,2,5,1,36
22951,2007-02-06,2007,2,6,1,37
22952,2007-02-07,2007,2,7,1,38
22953,2007-02-08,2007,2,8,1,39
22954,2007-02-09,2007,2,9,1,40
22955,2007-02-10,2007,2,10,1,41
22956,2007-02-11,2007,2,11,1,42
22957,2007-02-12,2007,2,12,1,43
22958,2007-02-13,2007,2,13,1,44
